agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect2m_rbd,nalu_mate2m_rbd,nalu_nat2m_rbd,prom_lect2m_rbd,prom_mate2m_rbd,prom_nat2m_rbd,dif_lect2m_rbd,dif_mate2m_rbd,difgru_lect2m_rbd,difgru_mate2m_rbd,difgru_nat2m_rbd,sigdif_lect2m_rbd,sigdif_mate2m_rbd,siggru_lect2m_rbd,siggru_mate2m_rbd,siggru_nat2m_rbd,marca_lect2m_rbd,marca_mate2m_rbd,marca_nat2m_rbd,marcadif_lect2m_rbd,marcadif_mate2m_rbd,palu_eda_ins_lect2m_rbd,palu_eda_ele_lect2m_rbd,palu_eda_ade_lect2m_rbd,palu_eda_ins_mate2m_rbd,palu_eda_ele_mate2m_rbd,palu_eda_ade_mate2m_rbd,marca_eda_lect2m_rbd,marca_eda_mate2m_rbd,noaplica
2014,20151009,final20151009v1,2m,255,0,COLEGIO  EJERCITO DE SALVACION,2,REGIÓN DE ANTOFAGASTA,2,EL LOA,2201,CALAMA,EL LOA,2,REGIÓN DE ANTOFAGASTA,2,EL LOA,2201,CALAMA,EL LOA,Particular subvencionado,Particular subvencionado,Medio,Urbano,47,53,53,273,242,237,10,-10,9,-39,-22,No significativa,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,,27.7,44.7,27.7,58.5,37.7,3.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,256,9,INSTITUTO OBISPO SILVA LEZAETA,2,REGIÓN DE ANTOFAGASTA,2,EL LOA,2201,CALAMA,EL LOA,2,REGIÓN DE ANTOFAGASTA,2,EL LOA,2201,CALAMA,EL LOA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,82,82,82,271,303,274,-20,6,-7,-5,-6,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,30.5,37.8,31.7,12.2,50,37.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,257,7,COLEGIO CHUQUICAMATA,2,REGIÓN DE ANTOFAGASTA,2,EL LOA,2201,CALAMA,EL LOA,2,REGIÓN DE ANTOFAGASTA,2,EL LOA,2201,CALAMA,EL LOA,Particular pagado,Particular pagado,Alto,Urbano,99,97,98,282,315,294,-3,-17,-8,-19,-10,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,25.3,30.3,44.4,9.3,44.3,46.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,279,8,LICEO INDUSTRIAL EULOGIO GORDO MONEO,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,198,194,197,219,220,223,10,1,-45,-61,-36,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,79.3,13.1,7.6,70.6,26.3,3.1,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,280,1,LICEO COMERCIAL JERARDO MUNOZ CAMPO,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,116,134,132,231,223,219,,,-9,-20,-14,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,62.9,26.7,10.3,70.9,25.4,3.7,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,283,6,LICEO TECNICO DE ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,52,85,88,241,205,209,28,5,1,-38,-24,Positiva y significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,53.8,30.8,15.4,81.2,18.8,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,284,4,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,99,114,113,213,196,208,,,-27,-47,-25,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,80.8,16.2,3,91.2,8.8,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,285,2,LICEO MARTA NAREA DIAZ,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio bajo,Urbano,133,131,131,230,204,221,-3,-7,-10,-39,-12,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,65.4,28.6,6,84.7,14.5,.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,287,9,LICEO DOMINGO HERRERA RIVERA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio,Urbano,34,41,41,259,230,244,9,-4,-5,-51,-15,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,35.3,44.1,20.6,63.4,24.4,12.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,304,2,LICEO ANDRES SABELLA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Corporación Municipal,Municipal,Medio alto,Urbano,130,126,127,281,275,265,12,5,3,-33,-15,Positiva y significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,20.8,37.7,41.5,33.3,39.7,27,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,335,2,COLEGIO EVANGELICO JOSE LANCASTER,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,33,35,35,201,170,204,-43,-60,-39,-73,-29,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,84.8,15.2,0,97.1,2.9,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,336,0,LICEO EXPERIMENTAL ARTISTICO-APLICACION,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,106,109,109,252,268,244,13,2,-26,-40,-36,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,46.2,30.2,23.6,38.5,38.5,22.9,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,337,9,ESCUELA PARTICULAR SANTA TERESITA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,31,31,31,305,346,288,-14,-9,27,38,8,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,0,38.7,61.3,0,9.7,90.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,341,7,ESCUELA PARTICULAR ADVENTISTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio,Urbano,65,65,66,260,255,239,-22,-35,-4,-26,-20,Negativa y significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,43.1,29.2,27.7,43.1,44.6,12.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,342,5,COLEGIO INGLES SAN JOSE,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,138,139,139,301,337,297,-7,-10,23,29,17,No significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,6.5,35.5,58,3.6,23,73.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,344,1,COLEGIO SANTA EMILIA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio,Urbano,66,65,65,270,276,255,-2,-8,6,-5,-4,No significativa,No significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,,27.3,45.5,27.3,23.1,63.1,13.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,355,7,COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA),2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular pagado,Particular pagado,Alto,Urbano,39,41,41,232,244,244,0,-41,-58,-90,-60,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,71.8,17.9,10.3,58.5,24.4,17.1,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,356,5,ESCUELA PARTICULAR CORAZON DE MARIA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,78,77,78,263,299,261,-24,-5,-15,-9,-19,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,37.2,34.6,28.2,15.6,49.4,35.1,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,357,3,COL. SAN LUIS,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular pagado,Particular pagado,Alto,Urbano,49,50,49,316,353,323,16,3,26,19,19,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,4.1,14.3,81.6,2,14,84,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,358,1,INS. SANTA MARIA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular pagado,Particular pagado,Alto,Urbano,30,26,26,304,297,284,9,-22,14,-37,-20,No significativa,Negativa y significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,,6.7,30,63.3,7.7,73.1,19.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,361,1,COL. THE ANTOFAGASTA BRITISH SCHOOL,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular pagado,Particular pagado,Alto,Urbano,42,43,43,307,343,307,-4,-5,17,9,3,No significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,2.4,35.7,61.9,0,39.5,60.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,364,6,COL. ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular pagado,Particular pagado,Alto,Urbano,39,43,43,282,309,268,-1,-15,-8,-25,-36,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,23.1,35.9,41,14,39.5,46.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,365,4,COLEGIO EAGLE SCHOOL,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,80,78,78,246,281,261,-12,-6,-32,-27,-19,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,45,40,15,29.5,43.6,26.9,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,366,2,HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA),2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2101,ANTOFAGASTA,ANTOFAGASTA,Particular pagado,Particular pagado,Alto,Urbano,76,78,78,303,348,301,0,-5,13,14,-3,No significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,7.9,34.2,57.9,3.8,16.7,79.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,367,0,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2102,MEJILLONES,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2102,MEJILLONES,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Urbano,51,51,51,217,202,215,-11,-22,-23,-41,-18,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,80.4,15.7,3.9,88.2,9.8,2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,372,7,LICEO POLITECNICO JOSE MIGUEL QUIROZ,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2104,TALTAL,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2104,TALTAL,ANTOFAGASTA,Municipal DAEM,Municipal,Medio bajo,Urbano,57,68,68,214,188,205,-26,-27,-26,-55,-28,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,78.9,19.3,1.8,95.6,4.4,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,373,5,LICEO JUAN CORTES-MONROY CORTES,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2104,TALTAL,ANTOFAGASTA,2,REGIÓN DE ANTOFAGASTA,1,ANTOFAGASTA,2104,TALTAL,ANTOFAGASTA,Municipal DAEM,Municipal,Medio,Urbano,32,40,40,266,242,229,30,-1,2,-39,-30,Positiva y significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,43.8,21.9,34.4,62.5,27.5,10,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,379,4,LICEO FEDERICO VARELA,3,REGIÓN DE ATACAMA,2,CHAÑARAL,3201,CHAÑARAL,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,2,CHAÑARAL,3201,CHAÑARAL,COPIAPÓ - CHAÑARAL,Municipal DAEM,Municipal,Medio bajo,Urbano,80,89,89,236,219,225,6,4,-4,-24,-8,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,58.8,27.5,13.8,69.7,28.1,2.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,384,0,LICEO MANUEL MAGALHAES MEDLING,3,REGIÓN DE ATACAMA,2,CHAÑARAL,3202,DIEGO DE ALMAGRO,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,2,CHAÑARAL,3202,DIEGO DE ALMAGRO,COPIAPÓ - CHAÑARAL,Municipal DAEM,Municipal,Medio bajo,Urbano,96,94,97,251,240,225,-6,-14,11,-3,-8,No significativa,Negativa y significativa,Positiva y significativa,No significativa,Negativa y significativa,,,,,,47.9,30.2,21.9,57.4,34,8.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,392,1,LICEO DIEGO DE ALMEIDA,3,REGIÓN DE ATACAMA,2,CHAÑARAL,3202,DIEGO DE ALMAGRO,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,2,CHAÑARAL,3202,DIEGO DE ALMAGRO,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio,Urbano,80,81,81,252,279,252,17,-5,-12,-2,-7,Positiva y significativa,No significativa,Negativa y significativa,No significativa,Negativa y significativa,,,,,,50,30,20,35.8,33.3,30.9,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,396,4,INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Municipal DAEM,Municipal,Bajo,Urbano,32,30,30,228,226,223,-4,-12,5,9,3,No significativa,No significativa,No significativa,No significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,68.8,25,6.3,80,20,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,400,6,LICEO MERCEDES FRITIS MACKENNEY,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Municipal DAEM,Municipal,Medio bajo,Urbano,86,87,88,284,299,264,54,63,44,56,31,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,20.9,30.2,48.8,20.7,39.1,40.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,415,4,LICEO DE MUSICA,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Municipal DAEM,Municipal,Medio,Urbano,29,57,58,276,273,250,7,-5,12,-8,-9,No significativa,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,,,Ajenas a la Agencia: No reporte,,24.1,34.5,41.4,38.6,42.1,19.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,429,4,LICEO CATOLICO ATACAMA,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,117,123,124,267,289,264,-10,-20,-11,-19,-16,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,36.8,30.8,32.5,24.4,45.5,30.1,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,430,8,LICEO POLITECNICO BELEN,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,47,50,50,257,254,232,-9,-2,17,11,-1,No significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,40.4,44.7,14.9,46,48,6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,431,6,LICEO SAGRADO CORAZON,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio,Urbano,31,36,36,257,230,227,0,-20,-7,-51,-32,No significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,45.2,32.3,22.6,72.2,22.2,5.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,433,2,COLEGIO ADVENTISTA DE COPIAPO,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio,Urbano,52,50,50,261,243,234,-7,-20,-3,-38,-25,No significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,36.5,44.2,19.2,54,40,6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,437,5,ESCUELA TECNICO PROFESIONAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3101,COPIAPÓ,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio,Urbano,230,252,250,267,314,271,-21,-15,3,33,12,Negativa y significativa,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,,34.8,38.3,27,6.3,46.4,47.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,440,5,COLEGIO PARROQUIAL PADRE NEGRO,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3102,CALDERA,COPIAPÓ - CHAÑARAL,3,REGIÓN DE ATACAMA,1,COPIAPÓ,3102,CALDERA,COPIAPÓ - CHAÑARAL,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,82,84,83,268,271,251,18,29,28,28,18,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,35.4,41.5,23.2,33.3,51.2,15.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,448,0,LICEO PEDRO TRONCOSO MACHUCA,3,REGIÓN DE ATACAMA,3,HUASCO,3301,VALLENAR,HUASCO,3,REGIÓN DE ATACAMA,3,HUASCO,3301,VALLENAR,HUASCO,Municipal DAEM,Municipal,Bajo,Urbano,60,72,77,240,221,227,5,0,17,4,7,No significativa,No significativa,Positiva y significativa,No significativa,Positiva y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,56.7,23.3,20,69.4,26.4,4.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,449,9,LICEO JOSE SANTOS OSSA,3,REGIÓN DE ATACAMA,3,HUASCO,3301,VALLENAR,HUASCO,3,REGIÓN DE ATACAMA,3,HUASCO,3301,VALLENAR,HUASCO,Municipal DAEM,Municipal,Medio bajo,Urbano,154,177,181,206,187,205,-19,-27,-34,-56,-28,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,83.1,14.9,1.9,93.2,6.8,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,478,2,LICEO SANTA MARTA,3,REGIÓN DE ATACAMA,3,HUASCO,3301,VALLENAR,HUASCO,3,REGIÓN DE ATACAMA,3,HUASCO,3301,VALLENAR,HUASCO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,77,77,77,297,301,275,-12,-13,19,-7,-5,Negativa y significativa,Negativa y significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,,9.1,37.7,53.2,9.1,48.1,42.9,,,Rbd y curso rinde Simce
