agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,nalu_soc4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,prom_soc4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,dif_soc4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,difgru_soc4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,sigdif_soc4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,siggru_soc4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,palu_eda_ins_soc4b_rbd,palu_eda_ele_soc4b_rbd,palu_eda_ade_soc4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marca_soc4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,marcadif_soc4b_rbd,marca_eda_lect4b_rbd,marca_eda_mate4b_rbd,marca_eda_soc4b_rbd,noaplica
2014,20151009,final20151009v1,4b,83,3,ESCUELA COTA COTANI,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15201,PUTRE,PARINACOTA,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15201,PUTRE,PARINACOTA,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,0,264,239,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,90,6,ESCUELA INTERNADO VISVIRI,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15202,GENERAL LAGOS,PARINACOTA,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15202,GENERAL LAGOS,PARINACOTA,Municipal DAEM,Municipal,Medio,Rural,2,2,0,237,235,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,91,4,ESCUELA COSAPILLA,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15202,GENERAL LAGOS,PARINACOTA,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15202,GENERAL LAGOS,PARINACOTA,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,93,0,ESCUELA CHUJLLUTA,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15202,GENERAL LAGOS,PARINACOTA,15,REGIÓN ARICA - PARINACOTA,2,PARINACOTA,15202,GENERAL LAGOS,PARINACOTA,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,103,1,ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,31,31,31,213,196,202,-14,-8,-22,-38,-47,-39,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,77.4,12.9,9.7,83.9,16.1,0,83.9,16.1,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,110,4,LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio,Urbano,62,63,62,244,233,234,-25,-24,-2,-21,-24,-22,Negativa y significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,51.6,27.4,21,65.1,23.8,11.1,54.8,41.9,3.2,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,111,2,ESCUELA GABRIELA MISTRAL,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,59,60,60,251,241,237,-1,1,3,0,-2,-4,No significativa,No significativa,No significativa,No significativa,No significativa,No significativa,45.8,25.4,28.8,48.3,38.3,13.3,58.3,35,6.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,112,0,ESCUELA EDUARDO LLANOS,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,44,39,39,258,257,246,11,20,4,7,14,5,No significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,34.1,36.4,29.5,35.9,41,23.1,41,43.6,15.4,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,113,9,ESCUELA ALMIRANTE PATRICIO LYNCH,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,72,70,70,237,234,231,11,7,1,-14,-9,-10,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,52.8,31.9,15.3,65.7,24.3,10,61.4,30,8.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,114,7,ESCUELA PLACIDO VILLARROEL,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,67,66,66,228,222,215,-12,-5,3,-23,-21,-26,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,65.7,14.9,19.4,63.6,28.8,7.6,75.8,18.2,6.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,116,3,COLEGIO REPUBLICA DE CROACIA,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,58,59,59,233,227,218,-15,-11,-20,-18,-16,-23,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,62.1,24.1,13.8,69.5,25.4,5.1,71.2,23.7,5.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,117,1,ESCUELA PAULA JARAQUEMADA ALQUIZAR,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio,Urbano,30,25,25,241,228,234,10,-6,-14,-24,-29,-22,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,56.7,20,23.3,68,28,4,64,32,4,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,119,8,ESCUELA CENTENARIO,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio,Urbano,34,34,34,250,217,231,26,16,9,-15,-40,-25,Positiva y significativa,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,41.2,23.5,35.3,70.6,26.5,2.9,64.7,26.5,8.8,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,122,8,ESCUELA THILDA PORTILLO OLIVARES,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,27,23,23,233,242,233,-24,-4,4,-18,-1,-8,Negativa y significativa,No significativa,No significativa,Negativa y significativa,No significativa,No significativa,55.6,29.6,14.8,47.8,43.5,8.7,47.8,39.1,13,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,123,6,COLEGIO ESPANA,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,20,20,20,253,220,237,12,1,-3,2,-23,-4,No significativa,No significativa,No significativa,No significativa,Negativa y significativa,No significativa,40,40,20,75,20,5,65,30,5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,125,2,ESCUELA PROFESOR MANUEL CASTRO RAMOS,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio,Urbano,69,68,69,233,220,223,-17,-23,-30,-32,-37,-33,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,62.3,20.3,17.4,66.2,30.9,2.9,60.9,33.3,5.8,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,126,0,COLEGIO REPUBLICA DE ITALIA,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Corporación Municipal,Municipal,Medio bajo,Urbano,42,42,42,240,216,215,33,7,-21,-11,-27,-26,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,57.1,28.6,14.3,73.8,23.8,2.4,78.6,19,2.4,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,127,9,LICEO MARIA AUXILIADORA,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,76,76,76,298,280,284,4,-2,-4,17,6,12,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,9.2,26.3,64.5,15.8,53.9,30.3,13.2,40.8,46.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,129,5,LICEO SUPERIOR GABRIELA MISTRAL,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,2,2,0,302,282,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,130,9,COLEGIO NORTH COLLEGE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,22,23,23,260,227,247,6,-9,-21,-21,-47,-25,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,31.8,45.5,22.7,69.6,21.7,8.7,39.1,52.2,8.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,131,7,LICEO PARTICULAR MIXTO ESCASCE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,24,24,24,273,247,252,42,17,-15,8,-10,-4,Positiva y significativa,Positiva y significativa,No significativa,No significativa,Negativa y significativa,No significativa,29.2,25,45.8,41.7,41.7,16.7,37.5,33.3,29.2,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,132,5,LICEO ACADEMIA IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,99,98,98,297,291,283,2,30,-10,16,17,11,No significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,14.1,20.2,65.7,11.2,44.9,43.9,18.4,36.7,44.9,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,133,3,COLEGIO ADVENTISTA DE IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,28,26,26,284,293,276,23,42,32,19,36,20,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,7.1,42.9,50,0,57.7,42.3,7.7,53.8,38.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,134,1,LICEO ATENEA,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,15,16,16,233,236,235,3,6,0,-32,-21,-21,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,60,20,20,43.8,50,6.3,56.3,37.5,6.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,144,9,COLEGIO IQUIQUE YOUNG SCHOOL,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,1,REGIÓN DE TARAPACÁ,1,IQUIQUE,1101,IQUIQUE,IQUIQUE,Particular subvencionado,Particular subvencionado,Medio,Urbano,24,24,24,239,223,223,-7,7,-21,-26,-34,-33,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,58.3,25,16.7,70.8,20.8,8.3,66.7,29.2,4.2,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,154,6,ESCUELA BASICA FRONTERIZA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,156,2,ESCUELA PISAGUA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,6,6,0,197,193,,,,,-48,-41,,,,,Negativa y significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,158,9,ESCUELA CHIAPA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,160,0,ESCUELA PACHICA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,7,8,0,224,214,,,,,-21,-20,,,,,Negativa y significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,161,9,LICEO DE HUARA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,25,24,24,223,197,215,7,-7,12,-28,-46,-26,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,68,20,12,83.3,16.7,0,75,25,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,162,7,ESCUELA SIBAYA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1404,HUARA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,4,4,0,295,291,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,167,8,ESCUELA CAMINA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,8,9,0,263,250,,-51,-49,,12,7,,Negativa y significativa,Negativa y significativa,,Positiva y significativa,No significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,168,6,ESCUELA CUISAMA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,0,306,254,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,169,4,ESCUELA QUISTAGAMA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Medio,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,170,8,ESCUELA NAMA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,171,6,ESCUELA APAMILCA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,,,,Cursos con 100% ausentes y sin cuestionarios
2014,20151009,final20151009v1,4b,172,4,ESCUELA CHAPIQUILTA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,2,2,0,232,246,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,174,0,ESCUELA FRANCIA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1402,CAMIÑA,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,4,4,0,247,242,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,177,5,ESCUELA BASICA CARIQUIMA,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1403,COLCHANE,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1403,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,0,284,252,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,178,3,LICEO TECNICO PROFESIONAL COLCHANE,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1403,COLCHANE,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1403,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,8,8,0,238,219,,27,22,,-7,-15,,Positiva y significativa,No significativa,,No significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,185,6,ESCUELA BASICA PISIGA-CHOQUE,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1403,COLCHANE,TAMARUGAL,1,REGIÓN DE TARAPACÁ,4,TAMARUGAL,1403,COLCHANE,TAMARUGAL,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
